timestamp,facility_id,facility_name,current,maximum,remaining,pct_full,page_last_update
2026-06-21T17:03:16,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,10:00 AM,72.7,0.0,0
2026-06-21T18:50:13,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,146,2500,2354,5.8,11:46 AM,80.5,0.0,0
2026-06-21T18:50:13,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,7,300,293,2.3,11:46 AM,80.5,0.0,0
2026-06-21T18:50:13,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,11:46 AM,80.5,0.0,0
2026-06-21T20:22:49,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,57,2500,2443,2.3,1:21 PM,84.5,0.0,0
2026-06-21T20:22:49,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,9,300,291,3.0,1:21 PM,84.5,0.0,0
2026-06-21T20:22:49,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,1:21 PM,84.5,0.0,0
2026-06-21T21:52:58,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,129,2500,2371,5.2,2:51 PM,86.6,0.0,0
2026-06-21T21:52:58,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,40,300,260,13.3,2:51 PM,86.6,0.0,0
2026-06-21T21:52:58,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,2:51 PM,86.6,0.0,0
2026-06-21T23:09:16,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,183,2500,2317,7.3,4:06 PM,88.5,0.0,0
2026-06-21T23:09:16,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,71,300,229,23.7,4:06 PM,88.5,0.0,0
2026-06-21T23:09:16,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,4:06 PM,88.5,0.0,0
2026-06-22T01:40:54,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,298,2500,2202,11.9,6:36 PM,86.7,0.0,0
2026-06-22T01:40:54,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,97,300,203,32.3,6:36 PM,86.7,0.0,0
2026-06-22T01:40:54,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,6:36 PM,86.7,0.0,0
2026-06-22T07:04:38,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,381,2500,2119,15.2,12:00 AM,67.0,0.0,0
2026-06-22T07:04:38,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,97,300,203,32.3,12:00 AM,67.0,0.0,0
2026-06-22T07:04:38,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,12:00 AM,67.0,0.0,0
2026-06-22T13:05:42,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,27,2500,2473,1.1,6:01 AM,56.7,0.0,0
2026-06-22T13:05:42,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,97,300,203,32.3,6:01 AM,56.7,0.0,0
2026-06-22T13:05:42,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,6:01 AM,56.7,0.0,0
